segment_id,latitude,longitude,upstream_npdes_count,upstream_npdes_pfas_count,nearest_pfas_facility_km,upstream_discharge_volume_m3,pfas_industry_density,afff_site_nearby,wwtp_upstream,landfill_upstream,mean_annual_flow_m3s,low_flow_7q10_m3s,stream_order,watershed_area_km2,baseflow_index,mean_velocity_ms,pct_urban,pct_agriculture,pct_forest,pct_impervious,population_density,airport_within_10km,fire_training_site,ph,temperature_c,dissolved_organic_carbon_mgl,total_organic_carbon_mgl,conductivity_us_cm,water_pfas_ng_l
seg_004057,48.0,-84.49404589716941,3,0,50.15,143335.0,0.187,0,1,1,65.35,12.856,3,2601.3,0.365,0.707,30.1,66.4,0.0,23.9,38.3,1,0,7.38,23.5,1.11,1.28,303.4,38.93
seg_004058,43.637101861504966,-82.97092885697528,6,2,0.31,2403.0,1.717,0,1,1,54.0,12.551,4,779.7,0.36,0.328,21.7,50.8,18.5,10.2,176.3,0,0,6.93,19.3,4.98,7.15,145.0,461.98
seg_004059,43.78732599493737,-85.11306136222672,1,0,3.41,21539.0,1.657,1,1,1,27.72,4.15,3,1328.9,0.793,1.284,49.0,57.5,0.0,26.5,1014.5,0,0,7.48,10.3,2.43,3.01,275.8,549.42
seg_004060,45.99116302800406,-84.29840469697226,4,1,11.74,1231.0,0.108,0,1,0,9.67,1.19,3,357.3,0.27,1.506,6.6,26.2,64.5,2.2,92.2,0,0,8.06,28.7,5.35,7.56,315.5,182.05
seg_004061,47.406345219836076,-81.50502735230823,14,1,6.15,1263.0,0.668,0,1,0,13.84,1.0,2,601.9,0.587,1.162,19.0,43.2,42.5,11.4,20.0,0,0,7.18,23.6,5.25,6.99,312.8,14.6
seg_004062,40.723941885127964,-83.12404499793548,2,3,4.08,79736.0,0.233,0,0,1,51.34,5.075,4,1523.1,0.642,0.323,43.5,39.2,25.4,13.7,2.9,0,0,5.98,4.0,3.75,5.01,727.3,75.7
seg_004063,40.427249069290625,-85.50782331499788,6,0,28.45,2929.0,0.388,0,0,0,4.52,1.335,2,135.1,0.664,0.109,41.1,15.7,34.5,22.5,18.2,0,0,6.72,29.1,1.5,1.83,168.7,57.0
seg_004064,42.75593038889124,-80.94291236222155,2,2,5.98,2699.0,0.363,0,0,0,5.51,1.475,3,269.2,0.6,0.264,15.8,66.1,22.1,7.3,80.0,0,0,7.08,16.0,4.26,4.29,51.3,52.55
seg_004065,45.165475166347726,-92.09456611837454,2,0,1.18,6661.0,0.458,0,1,1,31.25,4.269,5,321.0,0.449,1.853,40.3,45.3,32.2,15.9,81.0,0,0,7.25,20.9,2.96,4.28,810.0,12.8
seg_004066,44.993747181015195,-78.8437800657342,1,0,35.86,11261.0,0.219,0,1,0,3.35,0.864,3,104.4,0.271,1.197,30.6,72.1,0.0,13.5,19.9,0,0,6.66,34.9,2.28,2.58,419.5,6.84
seg_004067,46.1395429099677,-90.1178772846722,3,0,92.61,1104.0,0.038,0,0,0,6.44,1.553,2,51.9,0.543,0.808,16.9,30.5,49.0,11.9,0.4,1,0,7.16,18.7,10.76,13.25,527.8,2.63
seg_004068,41.60060494326938,-86.88127847431689,4,1,34.2,54.0,0.684,1,1,0,5.5,1.606,2,272.7,0.554,0.448,52.1,36.1,12.2,41.6,16.0,1,0,6.98,15.9,5.15,7.69,209.5,113.12
seg_004069,39.36771227406225,-85.1227526055852,4,0,19.05,42910.0,1.78,0,0,0,22.55,1.35,3,752.8,0.591,1.428,12.7,57.7,34.2,5.0,348.1,0,0,7.39,18.7,1.75,2.42,178.2,31.92
seg_004070,45.71602839060429,-85.43944201218449,8,2,8.12,9321.0,0.781,0,1,0,3.57,0.696,1,31.2,0.756,1.552,25.4,17.6,61.7,18.3,0.4,0,0,7.54,22.3,3.26,3.39,363.5,357.53
seg_004071,42.34360745406953,-81.98076687992034,4,2,34.25,677.0,0.585,0,1,0,16.26,3.661,3,290.6,0.463,1.634,18.6,60.9,25.7,11.9,158.3,0,0,7.6,13.7,6.83,10.24,305.3,97.98
seg_004072,39.96302427122272,-88.1735098558307,2,1,41.16,2305.0,0.091,0,0,0,5.65,1.455,2,254.9,0.775,0.135,71.9,44.0,0.0,34.7,79.7,0,0,7.9,24.4,3.11,4.63,236.6,8.51
seg_004073,44.29012749191876,-84.21769954755081,3,3,7.69,53565.0,0.942,0,0,0,6.52,1.634,1,56.5,0.329,1.563,11.7,69.1,16.8,6.1,5.4,0,0,7.07,19.4,7.6,10.13,402.3,97.36
seg_004074,45.58635137643736,-86.73463629465927,6,1,40.49,98274.0,0.58,0,1,1,23.54,2.805,5,408.1,0.353,0.404,20.3,43.5,44.2,15.9,20.9,0,0,8.19,27.7,7.96,10.95,281.6,29.35
seg_004075,43.755885735757445,-84.11457706198775,4,2,7.95,2112.0,0.96,0,0,0,3.38,0.762,2,93.6,0.276,1.614,10.6,88.2,4.1,5.3,81.2,0,0,6.92,25.7,4.2,5.1,370.9,98.72
seg_004076,43.08430322763502,-85.19431677939363,4,4,35.75,90562.0,2.027,1,1,0,12.95,3.269,2,637.3,0.245,0.387,21.2,68.8,15.0,14.2,13.3,0,0,7.14,19.0,6.47,9.11,127.1,258.62
seg_004077,43.68127553570819,-84.72119304195107,7,2,17.59,4376.0,1.218,0,1,0,13.83,2.474,2,198.7,0.478,0.565,16.2,35.4,49.1,11.7,26.1,0,0,7.89,25.3,2.92,3.25,419.9,228.54
seg_004078,43.258834475198434,-86.64977449739304,6,0,11.8,921.0,1.081,0,1,0,34.05,5.968,3,1384.5,0.581,1.578,15.8,65.1,19.3,9.5,67.0,0,0,7.65,24.9,1.58,1.83,150.7,268.04
seg_004079,41.30390577611966,-86.53019185028825,2,0,47.6,1195.0,0.234,0,0,0,10.04,1.609,1,205.1,0.436,1.295,33.2,26.6,45.3,20.0,18.6,0,0,6.99,15.1,1.52,2.07,1861.0,52.72
seg_004080,42.570638646019134,-84.13818245791772,4,0,3.88,142298.0,0.299,0,1,0,37.46,3.819,3,202.9,0.531,0.166,25.6,15.8,42.0,14.1,25.0,0,0,6.9,25.9,9.22,9.49,293.1,304.46
seg_004081,45.042559810027626,-82.16885348273186,3,0,16.3,12497.0,0.172,0,0,0,7.39,1.91,2,297.2,0.441,0.415,38.9,79.5,0.0,30.0,8.8,0,0,7.11,14.2,3.04,3.11,243.7,53.17
seg_004082,44.643357082753,-86.79483800259354,5,1,3.13,588.0,0.994,0,0,0,23.73,4.166,3,641.7,0.227,0.539,18.3,66.5,6.7,13.7,13.9,0,0,6.79,29.5,3.82,5.64,287.2,194.29
seg_004083,44.33611961193364,-87.60630263371873,0,0,46.68,28440.0,0.708,0,1,0,5.74,0.48,4,152.6,0.305,1.702,49.0,82.5,0.0,35.7,5.9,0,0,7.59,25.7,3.48,3.61,671.2,38.73
seg_004084,42.00970303629324,-83.15961950298448,5,2,3.13,36345.0,0.355,0,1,0,0.85,0.237,1,30.1,0.361,1.267,65.2,79.7,0.0,46.2,634.0,1,0,7.04,27.5,3.44,4.69,102.4,338.12
seg_004085,43.63699367572867,-85.09751167917307,5,2,28.39,2196.0,0.141,0,0,0,6.1,1.593,3,209.0,0.581,0.45,24.7,65.9,14.8,15.0,0.5,0,0,8.16,10.2,2.19,2.29,413.7,326.36
seg_004086,39.64586990711429,-82.50850559804215,1,0,0.35,9170.0,1.11,0,0,1,1.53,0.238,2,52.9,0.719,0.585,34.0,29.4,36.5,23.6,4.7,0,0,8.0,23.7,1.71,1.94,85.3,64.31
seg_004087,44.35695332777078,-87.71739164011345,11,0,24.45,86901.0,0.282,0,1,0,14.29,3.508,2,280.9,0.309,0.964,19.9,62.9,24.3,13.1,1.0,0,0,6.68,7.1,1.2,1.53,326.5,62.18
seg_004088,46.85771541562713,-90.33831677627029,4,0,4.88,407.0,0.105,0,0,0,12.46,1.141,2,387.9,0.336,0.259,37.3,11.6,79.0,28.7,73.7,0,0,7.88,27.5,3.39,4.64,187.6,5.08
seg_004089,41.05173573591579,-86.599012245479,2,0,29.31,94.0,0.094,0,1,1,3.33,0.974,3,148.0,0.629,0.885,31.5,55.0,1.9,14.1,573.1,1,0,7.18,27.1,3.4,4.0,233.3,65.14
seg_004090,42.82814465336449,-87.29905782779505,1,0,12.65,907.0,1.567,0,0,0,19.67,1.402,1,888.9,0.774,1.607,17.9,32.9,56.3,9.6,336.3,0,0,6.86,7.9,3.13,3.77,650.2,80.97
seg_004091,44.65821355742026,-85.2363652002409,6,1,26.26,146.0,0.118,0,1,0,16.93,4.579,3,393.1,0.412,0.851,48.0,34.9,20.5,25.7,7.7,0,0,6.91,8.0,2.39,2.46,387.1,136.26
seg_004092,46.50568526885497,-86.91053564281117,1,0,29.42,269.0,0.248,1,1,0,2.65,0.795,2,41.1,0.392,1.593,25.0,40.9,48.3,19.5,48.8,0,0,6.53,22.6,2.11,3.01,849.0,130.05
seg_004093,43.1035507673997,-82.77694914599066,3,0,14.46,39453.0,0.907,0,0,0,16.73,2.049,1,140.1,0.417,1.287,15.7,71.4,0.0,11.2,21.9,0,0,6.51,14.9,2.64,3.5,509.2,241.64
seg_004094,42.61549934146821,-85.86445078726754,6,1,1.33,735.0,0.461,0,0,0,4.89,1.238,2,213.3,0.302,0.868,10.4,22.7,47.5,3.5,35.9,1,0,7.25,21.5,2.36,2.48,218.2,307.95
seg_004095,40.06215371516783,-84.54857650367829,2,0,1.97,3381.0,0.396,0,0,0,21.28,5.926,3,264.8,0.495,1.797,23.2,28.8,44.0,10.9,28.2,0,0,8.22,20.7,7.13,7.73,178.9,105.46
seg_004096,44.20687625861621,-84.52709632467717,6,2,17.45,19479.0,1.547,0,1,0,14.01,4.037,2,269.9,0.526,0.939,42.3,51.4,4.6,17.5,61.0,1,0,6.28,31.3,5.16,5.86,72.3,508.16
seg_004097,48.0,-84.41513472276344,3,1,6.43,37210.0,3.867,0,0,0,7.2,1.658,5,299.1,0.294,1.496,19.2,55.4,16.0,14.2,13.4,1,0,7.57,26.1,3.86,3.9,244.6,58.94
seg_004098,44.554716923929355,-85.07238733136492,5,1,20.98,7945.0,0.552,0,0,0,57.46,11.78,3,2313.1,0.334,1.619,38.4,20.8,35.0,29.5,59.1,0,0,7.58,24.9,1.97,2.23,671.5,148.55
seg_004099,43.95544204163257,-83.46819792876906,6,2,1.08,63.0,0.55,0,0,0,188.05,14.318,3,4616.4,0.321,1.84,14.1,49.8,38.7,5.9,12.2,0,0,7.52,22.3,3.26,4.77,78.8,404.91
seg_004100,44.644164621533974,-87.38696540147743,4,1,7.35,3636.0,0.314,0,0,0,1.8,0.302,1,65.4,0.563,0.627,22.7,65.2,17.0,6.9,2.4,0,0,7.02,25.2,6.27,7.45,220.8,130.76
seg_004101,43.9778159921028,-80.80174622003835,1,0,47.27,21055.0,0.293,0,1,0,14.85,2.207,2,233.7,0.627,0.482,14.4,88.4,0.0,9.6,769.0,1,0,6.78,14.7,6.7,8.34,201.0,58.67
seg_004102,42.37397125547974,-85.7096121501056,4,4,10.65,5627.0,0.855,1,0,0,27.11,1.504,4,1269.9,0.383,0.951,34.7,32.5,33.5,16.6,2.7,0,0,7.57,17.6,2.27,3.27,1065.6,632.82
seg_004103,45.64655983135541,-88.93464741369604,1,0,1.57,12384.0,0.208,0,0,0,19.15,2.324,3,915.7,0.659,1.763,44.8,50.3,0.2,29.0,76.7,0,0,6.98,14.5,9.52,11.07,338.2,16.25
seg_004104,44.45152304622351,-84.43577992902468,4,2,5.61,1062.0,0.581,0,1,1,36.06,8.505,1,1709.3,0.746,0.726,23.6,25.5,58.3,14.3,2.9,0,1,7.3,16.3,2.08,2.91,141.8,226.78
seg_004105,44.035226503867314,-87.55354144734245,3,0,48.21,4920.0,1.744,0,0,0,25.05,3.158,4,827.7,0.511,0.619,43.9,58.7,0.0,13.4,8.7,0,1,7.3,18.1,4.65,4.88,203.5,109.3
seg_004106,42.0492679454435,-83.00399639647337,2,2,0.17,14305.0,0.283,0,1,0,16.51,0.964,2,135.7,0.746,0.168,11.3,73.0,10.1,6.9,4.0,0,0,8.18,8.8,5.97,6.57,156.0,238.08
seg_004107,46.60701586386952,-78.37118327187287,3,0,3.41,72813.0,0.528,0,0,0,72.66,17.627,5,2369.3,0.576,1.431,31.4,23.7,56.2,19.9,80.0,0,0,6.86,30.5,9.52,9.9,151.4,5.79
seg_004108,45.32940549066622,-87.35971627467354,7,0,22.18,986.0,0.387,0,0,1,62.3,15.707,2,1494.2,0.317,1.43,2.3,44.1,41.3,0.7,208.2,0,0,7.22,23.5,4.5,6.14,367.4,64.06
seg_004109,42.894158325265394,-84.00288300032804,5,5,0.98,1214.0,1.289,0,0,0,10.4,0.59,4,236.9,0.354,1.685,66.6,72.3,0.0,49.6,103.4,1,0,6.74,8.1,4.26,4.38,323.9,443.33
seg_004110,46.00364970736388,-90.26651676611388,6,0,17.87,96483.0,0.32,0,0,0,12.58,3.258,3,78.7,0.554,1.042,12.0,42.1,50.9,7.3,1498.6,0,0,6.77,15.8,1.91,2.3,880.9,4.54
seg_004111,43.004858323229584,-83.63828431167596,2,1,6.28,2046.0,0.171,0,1,0,7.13,1.778,1,316.2,0.335,1.792,25.4,56.9,33.7,19.9,0.1,0,0,7.66,14.9,2.95,4.24,127.6,56.39
seg_004112,42.435993014977925,-87.65714139939907,3,0,41.94,7724.0,1.197,0,1,0,6.95,1.426,3,302.8,0.202,0.263,17.5,42.3,36.4,12.2,53.2,0,0,7.82,21.5,7.96,10.18,645.0,23.0
seg_004113,42.48059376503942,-86.87450385530344,5,0,53.14,7151.0,0.739,0,1,0,14.57,0.89,1,285.1,0.356,1.17,33.0,63.4,0.0,13.3,183.8,0,0,6.79,23.2,4.38,5.64,279.1,63.47
seg_004114,40.457862893823815,-88.30385946951948,3,0,19.99,3425.0,0.385,0,0,0,22.6,6.464,4,1107.4,0.231,1.006,7.9,17.2,73.6,4.8,0.7,0,0,6.94,19.3,0.85,0.89,1318.2,12.71
seg_004115,44.94308476083641,-82.8035463218358,7,1,7.56,204027.0,1.541,1,0,1,10.62,0.797,6,118.0,0.739,1.805,36.3,83.1,0.0,11.3,333.4,1,0,6.95,11.5,3.42,3.92,107.9,538.2
seg_004116,40.3377102433233,-81.97808692758021,4,1,25.96,2238.0,2.242,0,0,0,4.52,1.038,1,192.4,0.612,1.826,8.6,34.4,59.3,3.8,21.0,0,0,6.86,21.4,1.21,1.31,264.3,54.07
seg_004117,41.54311233746847,-84.92984435602447,4,3,2.68,20863.0,0.41,0,0,0,9.07,2.185,5,299.0,0.218,1.955,27.3,14.2,57.5,16.7,72.9,0,0,6.54,19.4,3.55,4.43,451.4,179.62
seg_004118,39.84882398184293,-87.59328011600716,2,0,77.54,1838.0,0.226,0,1,0,3.67,1.052,1,98.6,0.229,0.769,18.4,72.9,0.0,5.7,7.6,0,0,7.35,30.2,5.84,8.03,93.3,14.35
seg_004119,43.82786061441821,-80.23143089168842,0,0,0.1,145766.0,0.817,0,0,0,1.25,0.358,2,60.3,0.217,0.821,30.9,56.8,0.0,14.7,342.9,0,0,7.48,17.0,2.88,3.22,56.4,67.75
seg_004120,43.69935907945626,-87.25123038326397,0,0,0.1,634.0,0.384,0,1,0,11.96,1.431,1,373.5,0.678,0.466,59.1,24.5,0.0,40.4,106.3,0,0,7.29,25.5,1.92,2.73,306.0,67.77
seg_004121,43.346607573627274,-91.48609689978231,2,0,29.48,10751.0,0.045,0,1,0,3.13,0.338,1,133.1,0.672,1.511,26.0,29.9,31.2,17.5,2.0,0,0,7.27,8.8,2.29,2.62,223.7,8.77
seg_004122,41.91484461065885,-83.6248329701288,4,3,4.49,45.0,0.376,0,1,0,7.87,1.203,4,121.6,0.643,1.683,32.1,70.2,0.0,9.8,13.0,0,0,7.8,16.7,3.61,4.43,161.3,163.38
seg_004123,41.65553249312672,-88.31432402092454,3,1,13.14,2177.0,0.88,0,0,0,17.24,4.894,4,111.2,0.29,1.719,24.3,41.0,26.8,10.7,225.0,0,0,6.98,6.7,8.2,8.28,90.5,11.46
seg_004124,44.928739727093145,-82.03417361950248,3,1,3.42,12447.0,0.906,0,0,1,66.9,15.454,4,970.3,0.792,1.982,23.9,81.5,9.7,9.0,22.6,0,0,7.81,23.3,3.59,3.86,1020.6,162.0
seg_004125,42.898896136583026,-86.14341309002026,5,2,6.7,213.0,1.528,0,0,0,9.41,2.616,1,465.5,0.707,1.168,17.4,54.3,40.7,13.0,84.7,0,0,7.27,19.6,3.14,4.51,205.5,228.4
seg_004126,44.63271664307229,-83.18886027836741,3,6,8.9,2064.0,0.236,1,1,0,132.65,13.849,4,4013.9,0.586,0.507,9.2,80.9,0.0,3.0,118.7,0,0,7.76,20.8,3.33,4.04,59.9,740.78
seg_004127,42.22950262775156,-80.79549896034352,5,0,23.02,1984748.0,0.171,0,1,0,1.3,0.087,1,55.7,0.608,1.242,40.3,59.7,0.0,31.4,301.3,0,0,7.34,20.2,4.81,4.89,33.9,107.65
seg_004128,44.362125485542165,-88.62657659386217,6,0,2.58,548.0,0.128,0,1,0,2.49,0.14,2,89.3,0.43,0.789,21.0,53.0,21.6,15.3,45.5,0,0,7.17,36.7,5.17,6.62,202.4,54.2
seg_004129,46.606556074632124,-86.69781139267721,2,0,1.35,5840.0,1.99,0,0,0,3.89,0.264,1,46.5,0.542,0.734,61.4,52.8,0.0,43.7,2628.4,0,1,7.27,21.7,3.77,4.27,394.7,68.44
seg_004130,45.17233160078557,-85.22701321797119,5,0,8.6,227.0,0.147,0,1,0,125.95,32.781,5,1274.1,0.407,1.431,39.0,69.1,4.6,11.7,158.6,0,0,6.54,16.5,4.4,5.89,172.1,84.57
seg_004131,43.175172363567036,-80.38734604289697,5,1,26.5,470.0,0.544,0,0,1,32.7,8.764,3,877.7,0.629,0.486,19.8,79.5,1.2,6.4,144.4,0,0,6.62,5.8,2.49,2.84,660.5,63.8
seg_004132,44.51439794071185,-86.97514815382134,5,1,18.97,8792.0,0.647,0,1,0,23.08,6.445,2,1093.7,0.401,1.135,20.8,29.8,45.9,15.0,45.2,0,0,7.74,13.3,3.85,5.21,200.2,86.98
seg_004133,43.51866965093957,-86.78351108784702,1,0,30.72,2289.0,0.665,1,1,0,3.68,0.56,2,40.4,0.77,0.368,60.4,60.5,0.0,33.1,95.7,0,0,7.36,29.8,5.4,6.83,82.5,43.47
seg_004134,44.015760369389454,-83.56557827333258,2,2,0.98,896.0,1.387,0,1,0,6.88,1.146,2,189.9,0.781,1.793,45.5,30.4,37.3,33.2,100.0,0,0,7.15,28.3,8.29,8.7,424.6,360.05
seg_004135,43.348777895702995,-86.7316861771317,5,0,14.1,1450.0,0.461,0,1,0,6.92,0.676,2,271.3,0.352,0.269,5.4,47.4,33.6,3.8,9.3,0,0,7.03,19.6,5.32,5.98,367.4,75.19
seg_004136,43.67132958822922,-84.54242235130715,4,2,12.81,34603.0,0.086,0,1,0,22.19,3.556,3,189.8,0.694,1.871,18.8,15.6,62.3,11.8,19.1,0,0,6.35,0.5,1.23,1.73,186.7,202.21
seg_004137,44.42418670614835,-89.65461226290438,5,0,80.04,2154.0,0.614,0,1,1,43.76,3.898,4,1020.2,0.261,1.999,23.1,15.0,68.3,8.0,31.6,0,0,6.64,23.6,2.44,3.13,236.7,9.42
seg_004138,42.0132826008361,-78.3570101723302,3,0,3.08,11360.0,0.167,0,0,0,4.93,1.008,1,143.5,0.354,0.547,26.1,48.6,24.7,18.3,52.4,0,0,7.18,16.3,3.06,3.86,667.3,15.4
seg_004139,41.96824234602004,-89.04312769092822,1,0,7.63,97.0,0.041,1,1,0,6.68,0.361,4,66.4,0.358,0.276,14.1,10.5,67.1,4.9,27.2,0,0,7.72,20.1,7.31,7.67,273.7,39.26
seg_004140,41.22291489233758,-85.96525811197063,2,0,7.27,1085.0,0.123,0,0,1,9.69,1.521,4,334.5,0.574,0.16,7.6,79.1,0.0,5.3,0.7,0,0,7.33,30.1,4.8,6.37,257.2,20.56
seg_004141,40.79945779099258,-85.09744310752629,2,0,12.52,1402.0,0.228,0,0,0,37.4,11.077,4,1430.3,0.751,0.377,48.5,27.0,22.8,15.2,33.3,0,0,7.19,27.2,3.57,4.75,486.4,65.85
seg_004142,41.56543461555904,-79.26193559692962,5,0,14.4,862.0,0.294,0,1,0,119.87,35.796,6,4049.0,0.378,1.839,44.4,90.9,0.0,23.6,190.6,0,0,6.66,8.1,2.91,4.06,197.8,7.48
seg_004143,44.31892501360826,-88.97453734279821,3,0,53.63,2397.0,1.029,0,1,0,47.84,11.643,6,398.8,0.455,1.487,16.8,15.8,71.3,11.6,466.3,0,0,6.74,17.6,6.38,7.71,59.1,13.7
seg_004144,42.214424969016235,-79.04888759356375,0,0,82.37,1686.0,0.399,0,0,0,3.2,0.4,1,17.0,0.434,0.275,18.2,31.9,58.3,5.7,138.0,1,0,6.89,12.2,6.62,9.3,256.7,28.3
seg_004145,45.02722892846219,-82.72846953669394,6,0,0.84,20026.0,0.525,0,1,0,13.44,1.34,5,550.3,0.428,1.927,41.3,38.5,35.5,24.2,20.9,0,0,7.71,25.4,8.81,11.05,643.5,246.0
seg_004146,44.069427497505124,-83.74871402673026,3,2,8.89,36081.0,0.236,0,0,0,14.78,0.873,4,399.7,0.546,1.344,55.1,35.6,0.0,42.9,498.8,0,0,8.17,9.0,8.6,11.52,210.0,259.4
seg_004147,40.062991573123895,-87.95390106105387,4,0,3.37,1091.0,1.652,0,0,0,44.51,6.88,2,1354.4,0.604,1.866,41.4,43.7,16.6,27.0,137.5,0,0,7.59,11.2,5.43,6.26,349.3,6.31
seg_004148,45.309951168443376,-83.28657627388579,4,0,26.11,50474.0,1.972,0,0,0,8.48,1.4,3,388.3,0.439,1.455,15.9,32.3,43.9,11.8,2.9,0,0,6.53,26.5,1.62,1.63,108.1,95.33
seg_004149,45.62159729118342,-87.1704598672594,3,1,3.27,821.0,0.984,0,0,0,10.5,0.736,5,316.7,0.684,0.814,25.0,27.2,47.2,9.0,137.0,0,0,7.66,9.4,2.08,2.35,388.6,59.87
seg_004150,42.01227465033029,-81.20001624040476,2,1,83.59,5588.0,0.251,0,1,0,3.22,0.861,1,52.9,0.553,0.228,38.2,27.2,43.1,19.5,164.6,1,0,7.74,15.4,9.84,10.27,59.7,173.85
seg_004151,44.84038308578998,-87.9131860873232,1,0,12.94,268.0,0.461,0,0,0,11.24,2.389,2,282.6,0.363,0.131,58.3,69.6,0.0,35.0,92.9,0,0,7.28,20.0,1.02,1.17,82.3,40.14
seg_004152,42.2870035251816,-85.33947548336825,6,2,3.26,2602.0,0.583,0,1,0,20.73,3.005,6,555.8,0.423,1.259,33.4,78.1,0.0,11.3,536.9,0,0,7.11,13.5,4.49,4.52,150.9,264.89
seg_004153,44.19534075349667,-86.66581926403951,3,0,13.45,98871.0,0.358,1,1,1,6.46,1.703,2,230.4,0.778,1.055,32.7,32.3,20.2,11.3,607.7,1,0,6.93,27.8,4.44,5.71,464.0,90.59
seg_004154,41.471003186090066,-87.96256888728098,1,0,12.43,4744.0,0.041,0,1,1,7.89,1.207,1,164.3,0.562,1.202,29.6,73.0,0.0,14.3,112.6,0,0,8.09,22.6,6.33,6.77,290.6,36.65
seg_004155,40.413787094930846,-82.77604054927626,5,0,4.92,2506.0,0.094,0,1,0,7.89,2.067,6,337.6,0.5,1.931,19.4,51.7,38.4,13.5,149.9,0,0,7.31,16.8,5.21,5.33,368.0,63.09
seg_004156,43.234365620774064,-83.3936237577711,1,1,8.84,63.0,3.162,0,0,0,15.66,2.724,5,455.9,0.348,1.816,20.4,46.3,36.3,11.4,8.1,0,0,7.57,13.0,1.9,2.44,103.6,215.56
seg_004157,43.752542107450324,-81.372969403297,5,0,19.1,2878.0,0.668,0,0,0,17.29,3.612,4,511.1,0.52,0.778,46.5,68.1,0.0,23.2,349.1,0,0,6.91,25.1,1.83,2.45,27.4,75.98
seg_004158,43.204640612770795,-90.3396253246245,2,0,87.19,4901.0,0.003,0,1,0,29.82,2.303,4,1168.6,0.249,0.705,16.5,62.4,23.8,11.7,203.8,0,0,6.83,15.5,2.71,3.34,104.9,3.54
seg_004159,41.63193888355488,-81.80748789297687,2,1,8.37,1446.0,1.122,0,1,0,5.34,0.611,2,46.4,0.44,0.64,44.9,51.0,0.0,15.4,63.2,0,0,7.33,23.5,2.02,2.27,281.2,136.22
seg_004160,43.200201875737726,-77.48365328392931,5,0,36.7,1951.0,0.046,0,1,1,6.98,1.488,5,314.1,0.72,1.887,54.9,61.8,0.0,31.0,4.1,0,0,7.85,27.5,6.22,7.78,96.3,10.4
seg_004161,44.53858950516147,-86.35492326753084,3,4,25.71,2855.0,0.885,0,0,0,16.31,2.49,2,224.3,0.459,1.826,14.6,20.3,55.2,8.7,215.9,0,0,7.74,25.2,1.52,1.98,227.8,110.12
seg_004162,43.910213939754925,-79.3145541636731,2,0,46.14,4300.0,0.515,0,0,0,115.89,9.649,2,2314.9,0.705,1.88,40.3,60.8,0.0,23.6,329.1,0,0,7.67,27.1,7.95,9.17,102.3,7.96
seg_004163,44.365002061198425,-85.78948381617948,9,1,0.41,3339.0,0.052,0,0,0,4.29,0.38,1,39.2,0.224,0.54,35.5,28.5,44.5,14.2,9.3,0,0,7.99,20.3,1.48,1.56,796.2,244.93
seg_004164,42.65976959909153,-89.11722921268392,4,0,12.14,38513.0,0.392,0,0,0,14.87,3.376,2,389.7,0.283,0.993,7.1,58.8,34.3,5.4,10.9,0,0,6.93,16.2,7.72,11.06,627.4,12.43
seg_004165,46.34343582943232,-85.91689732722038,2,1,0.26,494.0,0.03,0,1,0,4.44,0.981,1,89.7,0.64,0.775,47.9,19.3,24.5,23.8,2886.2,0,0,7.92,26.2,3.54,4.33,104.0,47.03
seg_004166,41.64765332689044,-81.85538809697417,2,0,12.82,87489.0,0.045,0,1,0,6.53,1.502,2,96.1,0.647,0.713,32.9,45.5,4.8,25.4,11.7,0,0,7.35,11.2,3.45,5.02,163.1,195.83
seg_004167,44.97512059417344,-87.5145294469946,3,0,42.72,2034.0,0.031,0,0,0,27.6,6.358,3,357.3,0.588,0.283,27.6,78.0,16.7,10.8,5.6,0,0,7.09,11.1,14.4,20.73,832.8,82.55
seg_004168,46.36378218591992,-86.80101597701946,1,1,37.87,10674.0,0.167,0,0,0,7.43,2.158,2,83.9,0.753,1.697,33.7,63.1,0.0,14.4,21.6,0,0,6.44,6.5,4.38,5.1,608.2,28.29
seg_004169,44.96181618549779,-83.21938170312043,2,0,13.72,30806.0,1.665,0,0,0,7.58,2.219,4,59.6,0.517,0.665,35.7,29.5,39.8,13.5,223.6,0,0,7.32,19.8,7.35,8.06,304.1,385.42
seg_004170,43.59495154587034,-84.99081964978429,2,3,4.05,7689.0,0.424,0,0,1,10.17,1.612,2,149.4,0.636,0.767,15.5,60.9,5.9,12.2,0.4,0,0,7.77,27.9,2.43,2.71,303.5,288.42
seg_004171,42.943405906674045,-83.24613114253978,7,1,0.44,4199.0,0.967,0,0,1,1.39,0.339,1,7.2,0.363,1.251,13.8,34.4,40.3,4.6,28.9,0,0,7.13,19.6,2.02,2.76,183.7,393.36
seg_004172,46.07217530209251,-84.28651137772499,5,2,2.73,5650.0,0.096,0,0,0,36.69,8.6,3,318.8,0.569,1.86,8.7,49.9,33.8,4.6,4.3,1,0,7.4,17.9,2.33,2.67,1058.1,191.55
seg_004173,41.15405014947665,-83.56112404134528,3,1,14.97,83.0,2.013,0,0,0,11.33,1.057,1,549.4,0.664,1.476,13.7,55.4,30.6,7.3,66.1,0,0,6.99,13.4,2.76,3.75,430.5,58.12
seg_004174,42.05975147924071,-86.29690355742862,3,1,2.16,25.0,0.491,0,0,1,88.22,21.647,6,2036.5,0.619,1.322,16.3,71.5,5.0,8.2,16.1,0,0,7.39,22.1,6.52,8.79,351.7,59.79
